'Day fraction since midnight on' 	'photometer (mg/L)'	Source pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.603541704	39.74811172	113371.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603553267	39.74353027	113371.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603564849	39.74071884	113371.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603576412	39.75563049	113371.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603588004	39.76173401	113349.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60359956	39.75115204	113349.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603611131	39.75815964	113349.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603622719	39.75849152	113349.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603634299	39.76491547	113349.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603645876	39.78905487	113346.7656	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603657427	39.79423904	113346.7656	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603669013	39.79367828	113346.7656	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603680574	39.79449844	113346.7656	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603692148	39.78083801	113346.7656	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603703729	39.77285767	113370.3594	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603715301	39.77487564	113370.3594	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603726871	39.79397964	113370.3594	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603738453	39.7706604	113370.3594	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603750034	39.80747604	113370.3594	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603761605	39.78623199	113345.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603773162	39.77859497	113345.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603784751	39.80632019	113345.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603796311	39.8140564	113345.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60380788	39.81181717	113345.2344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603819465	39.80541992	113357.7344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603831026	39.80187607	113357.7344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603842617	39.80115891	113357.7344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603854179	39.816082	113357.7344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603865761	39.81472778	113357.7344	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603877326	39.82332611	113353.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603888902	39.82526398	113353.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603900484	39.82530975	113353.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60391206	39.81765366	113353.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603923618	39.83436203	113353.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603935206	39.82724762	113369.8516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603946772	39.84230804	113369.8516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603958362	39.82128143	113369.8516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603969938	39.83856201	113369.8516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603981485	39.83573914	113369.8516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603993072	39.85506821	113379.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60400465	39.85624695	113379.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604016204	39.86120987	113379.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604027782	39.84737015	113379.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604039367	39.85920334	113379.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604050936	39.86828995	113355.375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604062517	39.86935043	113355.375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604074069	39.86600494	113355.375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604085642	39.8720932	113355.375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604097233	39.86832047	113355.375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604108801	39.87315369	113369.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60412039	39.86649704	113369.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60413194	39.88240814	113369.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604143515	39.87128067	113369.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604155084	39.87612915	113369.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60416667	39.88259125	113367.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60417825	39.89079666	113367.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60418982	39.87560654	113367.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604201385	39.88771057	113367.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604212963	39.88185501	113367.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604224545	39.8778038	113355.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604236112	39.87534714	113355.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604247688	39.89510345	113355.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604259259	39.89083099	113355.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604270828	39.9050293	113355.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604282404	39.89850235	113371.2891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604293994	39.89760971	113371.2891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604305539	39.90276718	113371.2891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604317114	39.90527725	113371.2891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604328696	39.90378189	113371.2891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604340265	39.91199112	113351.5156	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604351845	39.9131012	113351.5156	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604363409	39.91706467	113351.5156	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604374989	39.90422821	113351.5156	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604386554	39.91418076	113351.5156	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604398146	39.90425873	113365.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604409708	39.92074966	113365.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604421288	39.91717148	113365.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604432865	39.91689301	113365.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604444425	39.91133118	113365.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604456007	39.92433167	113362.2813	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604467572	39.91600037	113362.2813	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604479144	39.92258453	113362.2813	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604490727	39.92579651	113362.2813	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.6045023	39.92612076	113362.2813	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604513866	39.92218399	113372.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604525436	39.91845322	113372.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604537023	39.92036438	113372.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604548594	39.93161774	113372.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604560167	39.93476868	113372.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604571731	39.93555832	113368.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604583319	39.93888092	113368.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604594887	39.94317627	113368.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604606462	39.94568253	113368.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604618025	39.94673538	113368.1641	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604629599	39.94059372	113388.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604641172	39.94802094	113388.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604652761	39.94552994	113388.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60466432	39.94008636	113388.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604675903	39.93847656	113388.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604687469	39.94654846	113360.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604699042	39.95218277	113360.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604710613	39.94953537	113360.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604722195	39.9492569	113360.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604733772	39.95394897	113360.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604745336	39.95385742	113371.2422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604756909	39.95543671	113371.2422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604768483	39.95244598	113371.2422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604780057	39.96403503	113371.2422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604791633	39.96368027	113371.2422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604803211	39.9720993	113396.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604814776	39.96957016	113396.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60482636	39.9829216	113396.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604837934	39.98015594	113396.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604849504	39.97716141	113396.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604861091	39.97238159	113373.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604872643	39.97560883	113373.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604884228	39.97488022	113373.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604895905	39.97819901	113373.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604907487	39.97000504	113373.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604918956	39.98433685	113391.3828	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604930518	39.97713089	113391.3828	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604942205	39.98449326	113391.3828	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604953657	39.97691345	113391.3828	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604965245	39.99108505	113391.3828	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604976936	39.97984695	113362.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604988375	39.98380661	113362.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.604999967	39.98620224	113362.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605011641	39.98286057	113362.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60502321	39.98136902	113362.9766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605034687	39.99064636	113389.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60504637	39.9921875	113389.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605057829	39.98750687	113389.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605069401	39.99069595	113389.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605080981	39.99223328	113389.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605092668	39.9940834	113386.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605104235	39.99607468	113386.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605115808	39.99503326	113386.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605127393	39.99802017	113386.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605138963	39.99243546	113386.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605150525	39.99775696	113366.6016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605162109	39.99315262	113366.6016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60517367	40.00898361	113366.6016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605185254	40.00884628	113366.6016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605196837	40.00451279	113366.6016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605208398	39.99996567	113377.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60521998	39.99974823	113377.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605231545	39.99646378	113377.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605243001	40.02842331	113377.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605254679	40.02096176	113377.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605266154	40.03332901	113364.5391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605277847	40.02417755	113364.5391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605289414	40.00978088	113364.5391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605300977	40.01317978	113364.5391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605312552	40.01651382	113364.5391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60532414	40.01651382	113379.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605335711	40.01082611	113379.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60534727	40.01409912	113379.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605358844	40.01654816	113379.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605370435	40.01743698	113379.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605381989	40.02406693	113359.25	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605393572	40.02459717	113359.25	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605405136	40.02706528	113359.25	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605416722	40.01955795	113359.25	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605428286	40.02116394	113359.25	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605439856	40.02349091	113372.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605451432	40.03354645	113372.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605463006	40.02655029	113372.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605474589	40.02643967	113372.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605486161	40.03267288	113372.7422	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605497726	40.03226471	113387.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605509298	40.03186035	113387.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605520875	40.03120422	113387.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605532452	40.03590775	113387.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605544035	40.03076553	113387.5234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605555605	40.02990723	113386.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605567181	40.03606415	113386.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605578749	40.0386734	113386.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605590321	40.0464325	113386.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605601898	40.03740692	113386.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605613476	40.04191208	113389.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605625052	40.04230499	113389.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605636619	40.03986359	113389.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605648186	40.04040909	113389.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605659773	40.04111481	113389.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605671326	40.05419922	113387.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605682914	40.05645752	113387.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605694478	40.05355835	113387.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605706053	40.04876709	113387.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605717648	40.05422974	113387.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605729207	40.05313492	113376.0781	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605740785	40.04770279	113376.0781	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605752339	40.05180359	113376.0781	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605763914	40.05222702	113376.0781	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605775503	40.05672073	113376.0781	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605787076	40.05763245	113373.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605798636	40.05810165	113373.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60581022	40.04932785	113373.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605821801	40.05678558	113373.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605833373	40.05393219	113373.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605844931	40.04881287	113383.4531	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60585652	40.05861664	113383.4531	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605868077	40.06222534	113383.4531	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605879651	40.06045151	113383.4531	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605891237	40.06647491	113383.4531	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605902809	40.05863571	113373.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605914375	40.06890488	113373.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60592595	40.06542206	113373.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605937526	40.07494736	113373.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605949091	40.06890488	113373.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605960665	40.07113266	113371.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605972243	40.06906128	113371.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605983822	40.06962585	113371.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.605995394	40.06865311	113371.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606006962	40.07622147	113371.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606018532	40.07419586	113374	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60603012	40.07972336	113374	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606041694	40.07829285	113374	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606053251	40.08219147	113374	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606064837	40.07595444	113374	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606076408	40.07876587	113359.0391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606087987	40.08506775	113359.0391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606099561	40.0872345	113359.0391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606111118	40.07725525	113359.0391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606122698	40.07736588	113359.0391	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606134269	40.0797081	113364.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606145841	40.0945015	113364.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606157421	40.08390427	113364.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606168999	40.08289719	113364.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606180561	40.09011459	113364.1797	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606192137	40.09557343	113363.1016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606203724	40.09415817	113363.1016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606215288	40.10117722	113363.1016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606226857	40.08288193	113363.1016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606238429	40.09225464	113363.1016	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606250004	40.09469223	113355.2188	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606261604	40.0931015	113355.2188	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606273177	40.09648514	113355.2188	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606284743	40.10176086	113355.2188	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606296306	40.09395218	113355.2188	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606307877	40.09632874	113374.6484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606319445	40.09540176	113374.6484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606331032	40.09464264	113374.6484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606342596	40.09831238	113374.6484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606354165	40.10714722	113374.6484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606365745	40.10158539	113372.1328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606377307	40.11455917	113372.1328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606388894	40.10371399	113372.1328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606400474	40.11454391	113372.1328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606412042	40.11564636	113372.1328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606423605	40.12104416	113382.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606435192	40.11815643	113382.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606446768	40.11373901	113382.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606458323	40.11047363	113382.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606469902	40.11246109	113382.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606481482	40.10746384	113391.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606493052	40.11697388	113391.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606504642	40.11831284	113391.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606516189	40.11600876	113391.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606527775	40.1184082	113391.3984	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606539343	40.11761856	113372.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606550931	40.11763382	113372.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606562491	40.12636566	113372.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606574063	40.12514877	113372.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606585635	40.1259079	113372.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606597211	40.12955475	113388.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606608778	40.12330246	113388.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606620355	40.12595367	113388.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606631937	40.13551331	113388.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606643511	40.12863922	113388.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606655092	40.1363678	113382.3359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606666649	40.13578415	113382.3359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606678226	40.12162781	113382.3359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606689811	40.14263153	113382.3359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606701376	40.14103317	113382.3359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606712949	40.12595367	113371.2109	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.606724524	40.13167191	113371.2109	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60673609	40.13214874	113371.2109	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
